,player,Op,NOI,Bat_Avg,Bowl_Avg,Centuries,Fifties,Zeros,Highest_Score,Avg_Bat_SR,Avg_Bowl_SR,FF
2268,NM Odhiambo,Uganda,3,0.0,10.0,0.0,0.0,0,,0.0,8.0,0
2269,NM Odhiambo,Bermuda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2270,NM Odhiambo,Singapore,3,0.0,51.0,0.0,0.0,0,,0.0,24.0,0
2271,RN Patel,Bermuda,3,0.0,0.0,0.0,0.0,0,15.0,83.33,0.0,0
2272,RN Patel,Papua New Guinea,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2273,E Otieno,Afghanistan,9,4.0,11.67,0.0,0.0,0,8.0,80.0,14.0,0
2274,E Otieno,Netherlands,15,8.0,0.0,0.0,0.0,0,5.0,72.72,0.0,0
2275,E Otieno,Canada,9,2.0,14.0,0.0,0.0,0,4.0,66.66,13.78,0
2276,E Otieno,Scotland,18,1.33,0.0,0.0,0.0,0,3.0,65.0,0.0,0
2277,E Otieno,Ireland,6,2.0,0.0,0.0,0.0,0,2.0,33.33,0.0,0
2278,E Otieno,Namibia,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2279,E Otieno,Nigeria,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2280,E Otieno,Ghana,3,0.0,14.0,0.0,0.0,0,,0.0,15.0,0
2281,E Otieno,Uganda,3,0.0,12.33,0.0,0.0,0,,0.0,8.0,0
2282,E Otieno,Bermuda,3,0.0,8.0,0.0,0.0,0,,0.0,12.0,0
2283,E Otieno,Singapore,3,0.0,9.67,0.0,0.0,0,,0.0,8.0,0
2284,LN Oluoch,Scotland,6,0.0,16.0,0.0,0.0,0,7.0,116.66,12.0,0
2285,LN Oluoch,Uganda,6,7.0,0.0,0.0,0.0,0,7.0,116.66,0.0,0
2286,LN Oluoch,Ghana,6,0.0,3.0,0.0,0.0,0,4.0,100.0,6.0,0
2287,LN Oluoch,Namibia,6,0.0,0.0,0.0,0.0,0,3.0,60.0,0.0,0
2288,LN Oluoch,Papua New Guinea,6,3.0,7.5,0.0,0.0,0,3.0,37.5,12.0,0
2289,LN Oluoch,Netherlands,9,1.0,0.0,0.0,0.0,0,2.0,50.0,0.0,0
2290,LN Oluoch,Nigeria,3,0.0,16.0,0.0,0.0,0,,0.0,12.0,0
2291,LN Oluoch,Bermuda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2292,LN Oluoch,Singapore,3,0.0,7.33,0.0,0.0,0,,0.0,8.0,0
2293,JS Kundi,Netherlands,6,6.0,0.0,0.0,0.0,0,6.0,46.15,0.0,0
2294,JS Kundi,Namibia,3,2.0,0.0,0.0,0.0,0,2.0,40.0,0.0,0
2295,JS Kundi,Papua New Guinea,6,1.0,0.0,0.0,0.0,0,1.0,33.33,0.0,0
2296,JS Kundi,Scotland,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2297,JS Kundi,Bermuda,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2298,JS Kundi,Singapore,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2299,SR Bhudia,Papua New Guinea,6,3.0,0.0,0.0,0.0,0,3.0,21.42,0.0,0
2300,SR Bhudia,Uganda,6,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0
2301,SR Bhudia,Namibia,6,0.0,6.0,0.0,0.0,3,0.0,0.0,6.0,0
2302,SR Bhudia,Singapore,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2303,EB Ringera,Papua New Guinea,6,1.0,4.5,0.0,0.0,0,1.0,33.33,6.0,3
2304,P Kerai,Papua New Guinea,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2305,P Kerai,Nigeria,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2306,P Kerai,Ghana,3,0.0,5.0,0.0,0.0,0,,0.0,6.0,0
2307,P Kerai,Uganda,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2308,P Kerai,Netherlands,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2309,P Kerai,Scotland,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2310,E Ochieng,Nigeria,3,0.0,18.0,0.0,0.0,0,,0.0,12.0,0
2311,E Ochieng,Ghana,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2312,JP Kotze,Botswana,9,60.5,0.0,3.0,0.0,0,101.0,144.96,0.0,0
2313,JP Kotze,Singapore,3,36.0,0.0,0.0,0.0,0,36.0,144.0,0.0,0
2314,JP Kotze,Papua New Guinea,6,21.0,0.0,0.0,0.0,0,30.0,88.88,0.0,0
2315,JP Kotze,Kenya,3,24.0,0.0,0.0,0.0,0,24.0,82.75,0.0,0
2316,JP Kotze,Netherlands,3,7.0,0.0,0.0,0.0,0,7.0,87.5,0.0,0
2317,JP Kotze,Scotland,3,7.0,0.0,0.0,0.0,0,7.0,100.0,0.0,0
2318,JP Kotze,Oman,3,4.0,0.0,0.0,0.0,0,4.0,57.14,0.0,0
2319,JP Kotze,Ireland,3,4.0,0.0,0.0,0.0,0,4.0,57.14,0.0,0
2320,JP Kotze,Bermuda,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2321,SJ Baard,Botswana,12,57.67,0.0,0.0,6.0,0,92.0,154.9,0.0,0
2322,SJ Baard,Ghana,3,0.0,0.0,0.0,3.0,0,52.0,152.94,0.0,0
2323,SJ Baard,Kenya,3,51.0,0.0,0.0,3.0,0,51.0,130.76,0.0,0
2324,SJ Baard,Papua New Guinea,3,34.0,0.0,0.0,0.0,0,34.0,85.0,0.0,0
2325,SJ Baard,Bermuda,3,27.0,0.0,0.0,0.0,0,27.0,117.39,0.0,0
2326,SJ Baard,Singapore,3,17.0,0.0,0.0,0.0,0,17.0,130.76,0.0,0
2327,SJ Baard,Ireland,3,17.0,0.0,0.0,0.0,0,17.0,94.44,0.0,0
2328,SJ Baard,Uganda,3,10.0,0.0,0.0,0.0,0,10.0,100.0,0.0,0
2329,SJ Baard,Scotland,3,6.0,0.0,0.0,0.0,0,6.0,60.0,0.0,0
2330,SJ Baard,Oman,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2331,MG Erasmus,Singapore,3,72.0,0.0,0.0,3.0,0,72.0,156.52,0.0,0
2332,MG Erasmus,Botswana,27,32.0,8.86,0.0,3.0,0,56.0,126.7,12.14,0
2333,MG Erasmus,Kenya,3,0.0,0.0,0.0,3.0,0,52.0,208.0,0.0,0
2334,MG Erasmus,Ireland,6,51.0,0.0,0.0,3.0,0,51.0,150.0,0.0,0
2335,MG Erasmus,Scotland,3,37.0,0.0,0.0,0.0,0,37.0,142.3,0.0,0
2336,MG Erasmus,Bermuda,3,0.0,0.0,0.0,0.0,0,19.0,100.0,0.0,0
2337,MG Erasmus,Oman,6,15.0,6.33,0.0,0.0,0,15.0,88.23,8.0,0
2338,MG Erasmus,Uganda,6,11.0,17.0,0.0,0.0,0,11.0,84.61,24.0,0
2339,MG Erasmus,Papua New Guinea,12,7.0,55.0,0.0,0.0,0,10.0,95.83,48.0,0
2340,MG Erasmus,Netherlands,3,8.0,0.0,0.0,0.0,0,8.0,57.14,0.0,0
2341,MG Erasmus,Ghana,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2342,CG Williams,Botswana,18,42.5,12.67,0.0,3.0,0,68.0,168.49,14.0,0
2343,CG Williams,Oman,6,45.0,8.0,0.0,0.0,0,45.0,109.75,12.0,0
2344,CG Williams,Scotland,6,31.0,0.0,0.0,0.0,0,31.0,91.17,0.0,0
2345,CG Williams,Kenya,3,0.0,0.0,0.0,0.0,0,28.0,164.7,0.0,0
2346,CG Williams,Netherlands,3,27.0,0.0,0.0,0.0,0,27.0,117.39,0.0,0
2347,CG Williams,Papua New Guinea,12,7.0,0.0,0.0,0.0,3,14.0,33.33,0.0,0
2348,CG Williams,Bermuda,6,13.0,8.0,0.0,0.0,0,13.0,76.47,12.0,0
2349,CG Williams,Singapore,6,5.0,11.0,0.0,0.0,0,5.0,125.0,18.0,0
2350,CG Williams,Ireland,6,1.0,11.33,0.0,0.0,0,1.0,14.28,8.0,0
2351,K Birkenstock,Uganda,3,59.0,0.0,0.0,3.0,0,59.0,210.71,0.0,0
2352,K Birkenstock,Botswana,3,2.5,0.0,0.0,0.0,0,5.0,100.0,0.0,0
2353,K Birkenstock,Ghana,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2354,JJ Smit,Oman,6,59.0,6.0,0.0,3.0,0,59.0,236.0,9.5,0
2355,JJ Smit,Scotland,6,43.0,31.0,0.0,0.0,0,43.0,195.45,24.0,0
2356,JJ Smit,Singapore,6,24.0,22.0,0.0,0.0,0,24.0,184.61,18.0,0
2357,JJ Smit,Papua New Guinea,12,28.0,30.5,0.0,0.0,0,16.0,111.54,24.0,0
2358,JJ Smit,Uganda,3,16.0,0.0,0.0,0.0,0,16.0,106.66,0.0,0
2359,JJ Smit,Bermuda,6,0.0,9.0,0.0,0.0,0,12.0,171.42,12.0,0
2360,JJ Smit,Ireland,6,10.0,6.33,0.0,0.0,0,10.0,76.92,6.33,0
2361,JJ Smit,Kenya,6,9.0,6.33,0.0,0.0,0,9.0,180.0,7.22,0
2362,JJ Smit,Netherlands,6,5.0,15.5,0.0,0.0,0,5.0,166.66,12.0,0
2363,JJ Smit,Ghana,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2364,JJ Smit,Botswana,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2365,N Davin,Botswana,15,36.75,0.0,0.0,3.0,0,54.0,155.67,0.0,0
2366,N Davin,Ghana,3,38.0,0.0,0.0,0.0,0,38.0,135.71,0.0,0
2367,N Davin,Bermuda,3,37.0,0.0,0.0,0.0,0,37.0,308.33,0.0,0
2368,N Davin,Scotland,3,23.0,0.0,0.0,0.0,0,23.0,135.29,0.0,0
2369,N Davin,Singapore,3,21.0,0.0,0.0,0.0,0,21.0,140.0,0.0,0
2370,N Davin,Oman,3,21.0,0.0,0.0,0.0,0,21.0,161.53,0.0,0
2371,N Davin,Papua New Guinea,6,7.5,0.0,0.0,0.0,3,15.0,93.75,0.0,0
2372,N Davin,Netherlands,3,12.0,0.0,0.0,0.0,0,12.0,150.0,0.0,0
2373,N Davin,Uganda,3,11.0,0.0,0.0,0.0,0,11.0,137.5,0.0,0
2374,N Davin,Kenya,3,5.0,0.0,0.0,0.0,0,5.0,83.33,0.0,0
2375,N Davin,Ireland,3,5.0,0.0,0.0,0.0,0,5.0,71.42,0.0,0
2376,C Viljoen,Uganda,6,33.0,3.75,0.0,0.0,0,33.0,110.0,6.0,3
2377,C Viljoen,Papua New Guinea,9,8.5,19.33,0.0,0.0,0,17.0,80.95,14.0,0
2378,C Viljoen,Oman,6,0.0,0.0,0.0,0.0,0,6.0,200.0,0.0,0
2379,C Viljoen,Netherlands,6,6.0,0.0,0.0,0.0,0,6.0,75.0,0.0,0
2380,C Viljoen,Ireland,6,4.0,0.0,0.0,0.0,0,4.0,80.0,0.0,0
2381,C Viljoen,Ghana,6,0.0,0.0,0.0,0.0,0,2.0,66.66,0.0,0
2382,C Viljoen,Singapore,6,0.0,4.67,0.0,0.0,3,0.0,0.0,6.33,0
2383,C Viljoen,Botswana,3,0.0,1.8,0.0,0.0,0,,0.0,4.8,3
2384,C Viljoen,Scotland,3,0.0,12.0,0.0,0.0,0,,0.0,12.0,0
2385,C Viljoen,Bermuda,3,0.0,13.5,0.0,0.0,0,,0.0,9.0,0
2386,C Viljoen,Kenya,3,0.0,14.0,0.0,0.0,0,,0.0,24.0,0
2387,JN Frylinck,Uganda,6,0.0,27.0,0.0,0.0,0,19.0,190.0,18.0,0
2388,JN Frylinck,Papua New Guinea,6,0.0,6.0,0.0,0.0,0,13.0,86.66,4.0,0
2389,JN Frylinck,Botswana,15,2.2,12.0,0.0,0.0,0,11.0,78.57,20.33,0
2390,JN Frylinck,Oman,6,0.0,23.0,0.0,0.0,0,3.0,100.0,24.0,0
2391,JN Frylinck,Singapore,6,2.0,5.25,0.0,0.0,0,2.0,66.66,4.5,3
2392,JN Frylinck,Scotland,6,0.0,7.5,0.0,0.0,0,1.0,100.0,12.0,0
2393,JN Frylinck,Netherlands,6,0.0,8.33,0.0,0.0,3,0.0,0.0,8.0,0
2394,JN Frylinck,Ghana,3,0.0,10.5,0.0,0.0,0,,0.0,12.0,0
2395,JN Frylinck,Bermuda,3,0.0,20.0,0.0,0.0,0,,0.0,24.0,0
2396,JN Frylinck,Kenya,3,0.0,34.0,0.0,0.0,0,,0.0,24.0,0
2397,ZE Green,Botswana,6,7.5,0.0,0.0,0.0,0,18.0,175.0,0.0,0
2398,ZE Green,Papua New Guinea,6,9.0,0.0,0.0,0.0,3,9.0,37.5,0.0,0
2399,ZE Green,Ireland,3,9.0,0.0,0.0,0.0,0,9.0,81.81,0.0,0
2400,ZE Green,Scotland,3,0.0,0.0,0.0,0.0,0,8.0,266.66,0.0,0
2401,ZE Green,Oman,3,7.0,0.0,0.0,0.0,0,7.0,70.0,0.0,0
2402,ZE Green,Netherlands,3,6.0,0.0,0.0,0.0,0,6.0,42.85,0.0,0
2403,ZE Green,Singapore,3,6.0,0.0,0.0,0.0,0,6.0,300.0,0.0,0
2404,ZE Green,Uganda,3,3.0,0.0,0.0,0.0,0,3.0,50.0,0.0,0
2405,ZE Green,Kenya,3,1.0,0.0,0.0,0.0,0,1.0,50.0,0.0,0
2406,ZE Green,Ghana,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2407,ZE Green,Bermuda,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2408,L Louwrens,Botswana,3,0.0,0.0,0.0,0.0,0,17.0,113.33,0.0,0
2409,Z Groenewald,Netherlands,6,13.0,0.0,0.0,0.0,0,13.0,72.22,0.0,0
2410,Z Groenewald,Papua New Guinea,9,2.0,0.0,0.0,0.0,0,4.0,40.0,0.0,0
2411,Z Groenewald,Ireland,6,2.0,10.0,0.0,0.0,0,2.0,33.33,12.0,0
2412,Z Groenewald,Uganda,6,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0
2413,Z Groenewald,Ghana,3,0.0,6.67,0.0,0.0,0,,0.0,8.0,0
2414,Z Groenewald,Botswana,12,0.0,15.33,0.0,0.0,0,,0.0,22.0,0
2415,HN Ya France,Papua New Guinea,6,13.0,0.0,0.0,0.0,0,13.0,144.44,0.0,0
2416,HN Ya France,Netherlands,6,5.0,0.0,0.0,0.0,0,5.0,50.0,0.0,0
2417,HN Ya France,Botswana,15,0.0,29.5,0.0,0.0,3,0.0,0.0,33.0,0
2418,BM Scholtz,Netherlands,6,0.0,15.0,0.0,0.0,0,3.0,42.85,24.0,0
2419,BM Scholtz,Ireland,6,0.0,29.0,0.0,0.0,0,2.0,66.66,24.0,0
2420,BM Scholtz,Botswana,12,0.0,14.75,0.0,0.0,3,0.0,0.0,16.5,0
2421,BM Scholtz,Papua New Guinea,9,0.0,47.0,0.0,0.0,3,0.0,0.0,42.0,0
2422,BM Scholtz,Ghana,3,0.0,11.0,0.0,0.0,0,,0.0,24.0,0
2423,BM Scholtz,Uganda,3,0.0,14.0,0.0,0.0,0,,0.0,9.0,0
2424,BM Scholtz,Scotland,3,0.0,28.0,0.0,0.0,0,,0.0,24.0,0
2425,BM Scholtz,Bermuda,3,0.0,5.67,0.0,0.0,0,,0.0,8.0,0
2426,BM Scholtz,Kenya,3,0.0,3.0,0.0,0.0,0,,0.0,6.0,3
2427,BM Scholtz,Singapore,3,0.0,25.0,0.0,0.0,0,,0.0,24.0,0
2428,BM Scholtz,Oman,3,0.0,4.67,0.0,0.0,0,,0.0,8.0,0
2429,T Lungameni,Botswana,15,0.67,20.67,0.0,0.0,0,2.0,100.0,20.0,0
2430,T Lungameni,Ghana,3,0.0,12.0,0.0,0.0,0,,0.0,18.0,0
2431,T Lungameni,Uganda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2432,B Shikongo,Ireland,6,0.0,6.0,0.0,0.0,3,0.0,0.0,6.0,0
2433,B Shikongo,Botswana,12,0.0,16.0,0.0,0.0,0,,0.0,18.0,0
2434,B Shikongo,Scotland,3,0.0,11.0,0.0,0.0,0,,0.0,6.0,0
2435,B Shikongo,Bermuda,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2436,B Shikongo,Kenya,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2437,B Shikongo,Singapore,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2438,B Shikongo,Oman,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2439,B Shikongo,Papua New Guinea,3,0.0,11.0,0.0,0.0,0,,0.0,12.0,0
2440,KJ O'Brien,Hong Kong,18,40.25,17.75,3.0,0.0,3,124.0,127.78,12.0,0
2441,KJ O'Brien,Afghanistan,84,14.37,35.88,0.0,3.0,3,74.0,94.41,21.75,3
2442,KJ O'Brien,Scotland,51,27.73,14.62,0.0,6.0,0,65.0,148.28,12.38,0
2443,KJ O'Brien,West Indies,30,21.33,13.67,0.0,0.0,0,48.0,105.01,14.0,0
2444,KJ O'Brien,Netherlands,48,24.5,13.29,0.0,0.0,6,46.0,131.6,11.14,0
2445,KJ O'Brien,Oman,15,28.25,12.5,0.0,0.0,0,41.0,160.64,12.0,0
2446,KJ O'Brien,United Arab Emirates,21,19.25,11.33,0.0,0.0,3,40.0,86.03,12.0,0
2447,KJ O'Brien,Bangladesh,21,11.0,35.5,0.0,0.0,6,39.0,82.35,27.0,0
2448,KJ O'Brien,Australia,6,35.0,18.0,0.0,0.0,0,35.0,120.68,18.0,0
2449,KJ O'Brien,Nigeria,3,32.0,0.0,0.0,0.0,0,32.0,188.23,0.0,0
2450,KJ O'Brien,Canada,15,10.0,0.0,0.0,0.0,0,31.0,161.59,0.0,0
2451,KJ O'Brien,Kenya,18,20.0,11.33,0.0,0.0,0,30.0,97.4,12.0,0
2452,KJ O'Brien,Pakistan,3,26.0,0.0,0.0,0.0,0,26.0,86.66,0.0,0
2453,KJ O'Brien,Zimbabwe,12,19.33,0.0,0.0,0.0,0,22.0,161.79,0.0,0
2454,KJ O'Brien,Papua New Guinea,18,11.5,9.2,0.0,0.0,3,19.0,106.25,13.2,0
2455,KJ O'Brien,Namibia,3,17.0,0.0,0.0,0.0,0,17.0,121.42,0.0,0
2456,KJ O'Brien,Jersey,3,11.0,0.0,0.0,0.0,0,11.0,84.61,0.0,0
2457,KJ O'Brien,India,18,4.0,23.25,0.0,0.0,3,10.0,83.33,13.5,0
2458,KJ O'Brien,Bermuda,6,6.0,0.0,0.0,0.0,0,6.0,66.66,0.0,0
2459,KJ O'Brien,Nepal,9,6.0,2.67,0.0,0.0,0,5.0,91.66,8.0,0
2460,KJ O'Brien,New Zealand,6,2.0,0.0,0.0,0.0,0,2.0,66.66,0.0,0
2461,KJ O'Brien,Sri Lanka,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2462,KJ O'Brien,England,3,0.0,11.0,0.0,0.0,0,,0.0,9.0,0
2463,PR Stirling,West Indies,36,20.57,45.0,0.0,3.0,6,95.0,90.19,42.0,0
2464,PR Stirling,Afghanistan,62,32.44,85.0,0.0,11.0,5,91.0,121.85,40.0,0
2465,PR Stirling,Zimbabwe,15,71.5,0.0,0.0,6.0,3,83.0,135.67,0.0,0
2466,PR Stirling,Scotland,24,49.6,65.0,0.0,12.0,3,81.0,134.68,54.0,0
2467,PR Stirling,United Arab Emirates,27,37.25,30.0,0.0,3.0,0,72.0,118.96,21.0,0
2468,PR Stirling,Oman,15,28.75,0.0,0.0,3.0,0,71.0,104.06,0.0,0
2469,PR Stirling,Kenya,21,46.0,21.33,0.0,3.0,3,65.0,97.74,24.0,0
2470,PR Stirling,Hong Kong,12,44.0,0.0,0.0,3.0,0,62.0,145.44,0.0,0
2471,PR Stirling,Canada,18,40.67,0.0,0.0,3.0,0,61.0,147.16,0.0,0
2472,PR Stirling,Nepal,6,44.0,0.0,0.0,3.0,0,59.0,131.81,0.0,0
2473,PR Stirling,Jersey,3,0.0,0.0,0.0,3.0,0,58.0,156.75,0.0,0
2474,PR Stirling,Netherlands,39,18.89,18.67,0.0,0.0,0,33.0,116.5,16.0,0
2475,PR Stirling,Bangladesh,15,11.75,11.8,0.0,0.0,0,26.0,103.59,9.6,0
2476,PR Stirling,Namibia,3,25.0,0.0,0.0,0.0,0,25.0,119.04,0.0,0
2477,PR Stirling,Pakistan,3,17.0,0.0,0.0,0.0,0,17.0,106.25,0.0,0
2478,PR Stirling,Nigeria,3,11.0,0.0,0.0,0.0,0,11.0,137.5,0.0,0
2479,PR Stirling,Papua New Guinea,12,4.0,19.0,0.0,0.0,0,8.0,74.07,24.0,0
2480,PR Stirling,Australia,6,7.0,0.0,0.0,0.0,0,7.0,58.33,0.0,0
2481,PR Stirling,India,12,0.5,0.0,0.0,0.0,3,1.0,16.66,0.0,0
2482,PR Stirling,England,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2483,GJ Delany,Oman,12,100.0,18.67,0.0,3.0,0,89.0,140.82,14.0,0
2484,GJ Delany,Scotland,12,38.5,19.0,0.0,3.0,0,52.0,217.86,15.0,0
2485,GJ Delany,West Indies,9,23.0,0.0,0.0,0.0,0,44.0,159.44,0.0,0
2486,GJ Delany,Afghanistan,12,17.67,25.33,0.0,0.0,0,37.0,111.41,20.0,0
2487,GJ Delany,Netherlands,18,20.33,87.0,0.0,0.0,0,29.0,120.15,60.0,0
2488,GJ Delany,Hong Kong,9,9.5,16.67,0.0,0.0,0,19.0,190.0,14.0,0
2489,GJ Delany,Canada,6,16.0,31.0,0.0,0.0,0,16.0,160.0,24.0,0
2490,GJ Delany,Zimbabwe,9,6.0,0.0,0.0,0.0,0,12.0,171.42,0.0,0
2491,GJ Delany,Nigeria,6,0.0,17.0,0.0,0.0,0,11.0,137.5,24.0,0
2492,GJ Delany,Jersey,6,0.0,19.0,0.0,0.0,0,8.0,114.28,24.0,0
2493,GJ Delany,Nepal,6,4.0,15.0,0.0,0.0,0,4.0,66.66,12.0,0
2494,GJ Delany,Namibia,6,4.0,11.5,0.0,0.0,0,4.0,66.66,12.0,0
2495,GJ Delany,United Arab Emirates,6,2.0,0.0,0.0,0.0,0,2.0,100.0,0.0,0
2496,A Balbirnie,Netherlands,15,39.8,0.0,0.0,3.0,0,83.0,133.15,0.0,0
2497,A Balbirnie,Scotland,18,24.75,0.0,0.0,6.0,0,74.0,134.87,0.0,0
2498,A Balbirnie,Hong Kong,9,44.5,0.0,0.0,3.0,0,70.0,115.69,0.0,0
2499,A Balbirnie,Afghanistan,21,16.86,0.0,0.0,0.0,3,47.0,94.71,0.0,0
2500,A Balbirnie,Namibia,3,46.0,0.0,0.0,0.0,0,46.0,131.42,0.0,0
2501,A Balbirnie,Nepal,3,19.0,0.0,0.0,0.0,0,38.0,135.71,0.0,0
2502,A Balbirnie,West Indies,9,23.67,0.0,0.0,0.0,0,36.0,99.29,0.0,0
2503,A Balbirnie,Oman,6,26.5,0.0,0.0,0.0,0,34.0,143.9,0.0,0
2504,A Balbirnie,Jersey,3,33.0,0.0,0.0,0.0,0,33.0,122.22,0.0,0
2505,A Balbirnie,Zimbabwe,3,0.0,0.0,0.0,0.0,0,28.0,164.7,0.0,0
2506,A Balbirnie,India,6,10.0,0.0,0.0,0.0,0,11.0,103.57,0.0,0
2507,A Balbirnie,United Arab Emirates,6,6.5,0.0,0.0,0.0,0,11.0,58.97,0.0,0
2508,A Balbirnie,Papua New Guinea,9,3.67,0.0,0.0,0.0,3,6.0,36.7,0.0,0
2509,A Balbirnie,Canada,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
2510,A Balbirnie,Nigeria,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2511,GC Wilson,Scotland,24,35.14,0.0,0.0,6.0,0,65.0,131.52,0.0,0
2512,GC Wilson,Afghanistan,36,24.6,0.0,0.0,3.0,0,59.0,97.74,0.0,0
2513,GC Wilson,Zimbabwe,6,15.67,0.0,0.0,0.0,3,47.0,50.0,0.0,0
2514,GC Wilson,Netherlands,24,11.3,0.0,0.0,0.0,3,45.0,69.48,0.0,0
2515,GC Wilson,Papua New Guinea,12,20.75,0.0,0.0,0.0,0,45.0,107.9,0.0,0
2516,GC Wilson,Bangladesh,12,27.5,0.0,0.0,0.0,0,41.0,101.39,0.0,0
2517,GC Wilson,Oman,6,14.33,0.0,0.0,0.0,0,38.0,91.59,0.0,0
2518,GC Wilson,West Indies,21,17.14,0.0,0.0,0.0,0,35.0,90.82,0.0,0
2519,GC Wilson,Kenya,9,18.0,0.0,0.0,0.0,3,32.0,61.4,0.0,0
2520,GC Wilson,Canada,9,16.5,0.0,0.0,0.0,0,26.0,121.93,0.0,0
2521,GC Wilson,United Arab Emirates,15,8.0,0.0,0.0,0.0,3,26.0,68.68,0.0,0
2522,GC Wilson,New Zealand,3,23.0,0.0,0.0,0.0,0,23.0,82.14,0.0,0
2523,GC Wilson,India,9,13.0,0.0,0.0,0.0,0,19.0,73.83,0.0,0
2524,GC Wilson,Hong Kong,6,8.5,0.0,0.0,0.0,0,16.0,100.0,0.0,0
2525,GC Wilson,Namibia,3,11.0,0.0,0.0,0.0,0,11.0,91.66,0.0,0
2526,GC Wilson,Bermuda,3,7.0,0.0,0.0,0.0,0,7.0,58.33,0.0,0
2527,GC Wilson,Nepal,3,3.0,0.0,0.0,0.0,0,6.0,66.66,0.0,0
2528,GC Wilson,Australia,3,5.0,0.0,0.0,0.0,0,5.0,100.0,0.0,0
2529,GC Wilson,England,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2530,GC Wilson,Jersey,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2531,GC Wilson,Nigeria,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2532,HT Tector,Netherlands,9,57.0,0.0,0.0,3.0,0,60.0,136.18,0.0,0
2533,HT Tector,Afghanistan,6,48.5,0.0,0.0,0.0,0,37.0,146.35,0.0,0
2534,HT Tector,West Indies,9,11.33,0.0,0.0,0.0,0,31.0,94.93,0.0,0
2535,HT Tector,Oman,6,20.0,0.0,0.0,0.0,0,28.0,155.71,0.0,0
2536,HT Tector,Canada,3,22.0,0.0,0.0,0.0,0,22.0,84.61,0.0,0
2537,HT Tector,Hong Kong,6,0.0,0.0,0.0,0.0,0,21.0,148.95,0.0,0
2538,HT Tector,Scotland,3,21.0,0.0,0.0,0.0,0,21.0,140.0,0.0,0
2539,HT Tector,Namibia,3,7.0,0.0,0.0,0.0,0,7.0,100.0,0.0,0
2540,HT Tector,United Arab Emirates,3,2.0,0.0,0.0,0.0,0,2.0,33.33,0.0,0
2541,HT Tector,Nepal,3,1.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0
2542,HT Tector,Jersey,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2543,HT Tector,Nigeria,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
2544,Simi Singh,Netherlands,18,39.0,15.75,0.0,3.0,0,57.0,153.29,12.92,0
2545,Simi Singh,Scotland,24,8.0,48.0,0.0,0.0,3,26.0,65.76,33.0,0
2546,Simi Singh,Afghanistan,42,14.0,25.43,0.0,0.0,6,20.0,93.19,18.64,0
2547,Simi Singh,India,12,3.5,0.0,0.0,0.0,3,7.0,35.0,0.0,0
2548,Simi Singh,Nepal,6,5.0,0.0,0.0,0.0,0,5.0,55.55,0.0,0
2549,Simi Singh,West Indies,18,3.0,41.0,0.0,0.0,3,5.0,65.28,24.0,0
2550,Simi Singh,Oman,6,1.0,5.0,0.0,0.0,0,1.0,50.0,6.0,0
